ts_us,ax,ay,az,gx,gy,gz,mx,my,mz,temp,roll,pitch,yaw,sys_cal,gyro_cal,acc_cal,mag_cal
3971230193,-0.2200,0.7100,-9.8100,-0.1250,0.1250,-0.0625,51.0625,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971240193,-0.2300,0.7200,-9.8100,0.1250,0.2500,0.0625,51.0625,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971250193,-0.2300,0.7100,-9.7800,-0.0000,0.3125,0.0625,51.0625,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971260193,-0.2300,0.6900,-9.7700,0.0625,-0.0000,-0.0000,51.0625,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971270193,-0.2200,0.7000,-9.8100,-0.0000,-0.0000,-0.0625,51.0625,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971280193,-0.2300,0.7100,-9.8200,-0.0625,-0.1250,0.0625,50.7500,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971290193,-0.2200,0.7000,-9.8100,-0.0000,-0.1250,0.0625,50.7500,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971300193,-0.2200,0.6800,-9.7900,-0.0000,-0.2500,-0.1250,50.7500,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971310193,-0.2200,0.7200,-9.8000,-0.1250,-0.0000,0.1875,50.7500,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971320193,-0.2400,0.7000,-9.8000,-0.0000,0.1875,0.0625,50.7500,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971330193,-0.2300,0.6800,-9.7800,-0.1250,0.0625,0.1875,50.7500,-8.0000,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971340193,-0.2300,0.7000,-9.7700,-0.1250,0.1875,-0.0000,50.7500,-8.0000,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971350193,-0.2200,0.7100,-9.7600,-0.0000,-0.0000,-0.0625,50.7500,-8.0000,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971360193,-0.2300,0.7000,-9.8000,-0.0000,-0.1250,-0.0625,50.7500,-8.0000,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971370193,-0.2300,0.7100,-9.8000,0.1250,-0.0625,0.0625,50.7500,-8.0000,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971380193,-0.2400,0.7000,-9.7800,-0.1250,0.0625,-0.0000,50.7500,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971390193,-0.2200,0.7100,-9.7800,-0.0000,-0.0625,-0.0625,50.7500,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971400193,-0.2300,0.6800,-9.8100,-0.0000,0.0625,-0.0000,50.7500,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971410193,-0.2300,0.7000,-9.7900,-0.0625,-0.0000,0.0625,50.7500,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971420193,-0.2100,0.7100,-9.8200,0.0625,-0.0000,-0.0625,50.7500,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971430193,-0.2300,0.6800,-9.7900,-0.0625,-0.0625,-0.0000,50.7500,-7.1875,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971440193,-0.2500,0.6900,-9.7900,-0.0625,-0.1250,-0.0625,50.7500,-7.1875,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971450193,-0.2200,0.7100,-9.7700,-0.1250,-0.0000,0.0625,50.7500,-7.1875,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971460193,-0.2300,0.6900,-9.8000,-0.0625,-0.0625,-0.0000,50.7500,-7.1875,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971470193,-0.2400,0.6900,-9.8000,-0.0625,0.1250,0.0625,50.7500,-7.1875,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971480193,-0.2300,0.6800,-9.8000,-0.0625,-0.1250,0.1250,51.0625,-6.8750,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971490193,-0.2300,0.6900,-9.8000,-0.0625,0.0625,-0.0000,51.0625,-6.8750,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971500193,-0.2500,0.7100,-9.7900,-0.0625,-0.1250,0.0625,51.0625,-6.8750,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971510193,-0.2300,0.7000,-9.8100,-0.0000,-0.0000,-0.1250,51.0625,-6.8750,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971520193,-0.2300,0.6700,-9.8000,-0.0625,0.1875,-0.0625,51.0625,-6.8750,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971530193,-0.2200,0.6900,-9.8200,-0.0625,-0.0625,0.1250,49.6875,-7.5625,43.2500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971540193,-0.2200,0.6900,-9.7900,-0.0625,-0.0625,-0.0625,49.6875,-7.5625,43.2500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971550193,-0.2300,0.6900,-9.7600,-0.2500,-0.0625,-0.1250,49.6875,-7.5625,43.2500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971560193,-0.2300,0.7100,-9.7900,0.1875,0.0625,0.1250,49.6875,-7.5625,43.2500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971570193,-0.2100,0.7000,-9.8200,0.0625,-0.0000,0.0625,49.6875,-7.5625,43.2500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971580193,-0.2200,0.6900,-9.8000,-0.0625,0.1875,0.0625,50.7500,-8.6875,42.0625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971590193,-0.2300,0.6800,-9.8300,-0.0000,0.2500,-0.0625,50.7500,-8.6875,42.0625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971600193,-0.2300,0.7200,-9.7900,-0.1250,-0.0000,0.1250,50.7500,-8.6875,42.0625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971610193,-0.2200,0.7100,-9.7800,-0.0625,-0.0000,0.0625,50.7500,-8.6875,42.0625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971620193,-0.2200,0.6900,-9.8200,-0.0000,-0.0000,-0.0625,50.7500,-8.6875,42.0625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971630193,-0.2300,0.7000,-9.8000,-0.0000,0.1250,0.0625,50.5000,-8.0000,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971640193,-0.2300,0.7100,-9.7900,-0.1875,-0.1875,-0.0000,50.5000,-8.0000,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971650193,-0.2300,0.6900,-9.7700,-0.0625,0.0625,0.0625,50.5000,-8.0000,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971660193,-0.2200,0.6900,-9.7800,-0.0625,0.1250,-0.0625,50.5000,-8.0000,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971670193,-0.2300,0.7100,-9.8000,-0.0000,-0.0625,0.0625,50.5000,-8.0000,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971680193,-0.2300,0.6900,-9.8100,0.0625,-0.1875,-0.0000,51.5000,-6.8750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971690193,-0.2200,0.6900,-9.8000,-0.1250,-0.0000,-0.0625,51.5000,-6.8750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971700193,-0.2300,0.7000,-9.8100,-0.1875,0.0625,0.0625,51.5000,-6.8750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971710193,-0.2300,0.7100,-9.8000,-0.1875,0.0625,-0.0000,51.5000,-6.8750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971720193,-0.2300,0.6800,-9.7900,0.0625,0.0625,-0.0000,51.5000,-6.8750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971730193,-0.2300,0.7000,-9.8100,-0.1250,0.2500,0.1250,50.7500,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971740193,-0.2300,0.6900,-9.8000,-0.0625,0.1875,-0.0000,50.7500,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971750193,-0.2300,0.6900,-9.7800,-0.0000,-0.0000,-0.1250,50.7500,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971760193,-0.2300,0.7000,-9.7900,-0.0000,-0.0000,-0.0000,50.7500,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971770193,-0.2300,0.7000,-9.8100,-0.0625,-0.0625,0.0625,50.7500,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971780193,-0.2400,0.7000,-9.7800,-0.0625,-0.0000,0.0625,50.0625,-7.1875,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971790193,-0.2300,0.7000,-9.7900,-0.0625,-0.0000,0.0625,50.0625,-7.1875,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971800193,-0.2400,0.7100,-9.7800,-0.0625,-0.0625,0.1250,50.0625,-7.1875,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971810193,-0.2100,0.6900,-9.8200,0.0625,-0.0000,-0.0000,50.0625,-7.1875,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971820193,-0.2300,0.6900,-9.7700,-0.0000,0.1250,0.0625,50.0625,-7.1875,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971830193,-0.2200,0.7000,-9.8200,0.1875,0.0625,0.0625,50.7500,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971840193,-0.2300,0.7000,-9.7800,-0.0000,0.1250,-0.0625,50.7500,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971850193,-0.2300,0.7100,-9.8000,-0.0000,-0.0625,-0.1250,50.7500,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971860193,-0.2300,0.6900,-9.8100,-0.0625,-0.0625,-0.0000,50.7500,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971870193,-0.2300,0.7200,-9.8000,-0.0000,0.0625,-0.1875,50.7500,-7.5625,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971880193,-0.2300,0.7100,-9.8200,-0.1875,-0.0000,0.0625,51.8750,-7.1875,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971890193,-0.2400,0.7100,-9.8100,-0.0000,0.4375,0.0625,51.8750,-7.1875,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971900193,-0.2200,0.7000,-9.7600,-0.0000,0.1250,-0.0000,51.8750,-7.1875,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971910193,-0.2300,0.6800,-9.7700,-0.0000,0.0625,0.0625,51.8750,-7.1875,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971920193,-0.2200,0.7000,-9.7900,-0.0000,0.1250,0.1875,51.8750,-7.1875,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971930193,-0.2100,0.7100,-9.7800,-0.0000,0.1875,0.1250,50.5000,-8.0000,42.0625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971940193,-0.2300,0.7100,-9.8100,-0.0625,-0.0625,0.0625,50.5000,-8.0000,42.0625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971950193,-0.2100,0.7000,-9.7900,-0.0625,0.0625,-0.0000,50.5000,-8.0000,42.0625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971960193,-0.2100,0.6900,-9.7900,-0.0625,0.2500,-0.0000,50.5000,-8.0000,42.0625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971970193,-0.2300,0.6900,-9.8000,0.0625,-0.0625,-0.0000,50.5000,-8.0000,42.0625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971980193,-0.2300,0.6900,-9.8300,-0.0625,0.1250,-0.0625,51.0625,-7.5625,42.8750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3971990193,-0.2300,0.7000,-9.8000,-0.1875,-0.1250,0.1250,51.0625,-7.5625,42.8750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972000193,-0.2300,0.6700,-9.7800,0.1250,-0.0625,0.0625,51.0625,-7.5625,42.8750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972010193,-0.2100,0.7100,-9.7800,-0.0000,-0.0000,0.1875,51.0625,-7.5625,42.8750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972020193,-0.2200,0.7100,-9.8000,-0.1875,0.1875,-0.0000,51.0625,-7.5625,42.8750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972030193,-0.2300,0.6800,-9.8200,-0.0000,-0.0625,-0.0000,51.5000,-8.6875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972040193,-0.2300,0.7000,-9.8300,0.1250,0.0625,-0.0625,51.5000,-8.6875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972050193,-0.2300,0.7000,-9.7800,0.1250,-0.0625,-0.1250,51.5000,-8.6875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972060193,-0.2300,0.7000,-9.8300,0.0625,-0.0000,0.0625,51.5000,-8.6875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972070193,-0.2200,0.7000,-9.8100,-0.1250,-0.0000,-0.0000,51.5000,-8.6875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972080193,-0.2300,0.7100,-9.8200,-0.0625,-0.1875,0.0625,50.3750,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972090193,-0.2300,0.7000,-9.8100,0.0625,-0.0625,-0.0000,50.3750,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972100193,-0.2300,0.6900,-9.7900,0.0625,0.0625,0.0625,50.3750,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972110193,-0.2100,0.6800,-9.8100,-0.0000,0.1250,-0.0000,50.3750,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972120193,-0.2200,0.6900,-9.8100,-0.0000,-0.0625,0.0625,50.3750,-7.1875,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972130193,-0.2300,0.7000,-9.7900,0.0625,-0.0625,-0.1250,51.0625,-6.8750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972140193,-0.2100,0.7100,-9.8100,-0.0000,-0.0625,0.0625,51.0625,-6.8750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972150193,-0.2100,0.6800,-9.7800,-0.0625,-0.1250,-0.0625,51.0625,-6.8750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972160193,-0.2100,0.6900,-9.8000,-0.0625,0.0625,-0.0625,51.0625,-6.8750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972170193,-0.2300,0.7000,-9.7800,-0.0000,-0.1250,-0.0000,51.0625,-6.8750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972180193,-0.2200,0.7100,-9.8100,0.1250,-0.0625,-0.0000,51.8750,-6.8750,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972190193,-0.2300,0.7000,-9.7900,0.2500,0.1875,-0.0625,51.8750,-6.8750,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972200193,-0.2300,0.6900,-9.7700,0.1250,0.1250,0.0625,51.8750,-6.8750,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972210193,-0.2300,0.7100,-9.7900,-0.0625,-0.0625,0.1250,51.8750,-6.8750,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972220193,-0.2300,0.7100,-9.8100,-0.0000,0.1250,-0.0000,51.8750,-6.8750,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972230193,-0.2400,0.7100,-9.8200,0.0625,-0.0000,0.0625,51.0625,-7.1875,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972240193,-0.2400,0.7000,-9.8000,-0.0000,-0.0000,0.0625,51.0625,-7.1875,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972250193,-0.2300,0.6900,-9.7600,0.1875,0.2500,-0.0625,51.0625,-7.1875,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972260193,-0.2200,0.6900,-9.7800,-0.0000,-0.0625,-0.0625,51.0625,-7.1875,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972270193,-0.2300,0.7000,-9.7800,-0.1250,0.1250,-0.0000,51.0625,-7.1875,41.3750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972280193,-0.2300,0.6900,-9.8000,0.0625,-0.1250,-0.0625,50.5000,-8.0000,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972290193,-0.2300,0.6900,-9.8100,-0.0625,-0.0000,-0.0625,50.5000,-8.0000,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972300193,-0.2300,0.6900,-9.8000,0.0625,0.1250,-0.0000,50.5000,-8.0000,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972310193,-0.2300,0.7000,-9.8100,-0.1250,0.0625,-0.0000,50.5000,-8.0000,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972320193,-0.2200,0.6800,-9.8000,0.1250,-0.0000,-0.0625,50.5000,-8.0000,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972330193,-0.2200,0.6900,-9.8200,0.0625,-0.0000,-0.0000,50.7500,-7.5625,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972340193,-0.2300,0.6900,-9.8000,-0.1875,-0.1250,-0.0000,50.7500,-7.5625,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972350193,-0.2400,0.7000,-9.7900,0.0625,0.1250,0.0625,50.7500,-7.5625,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972360193,-0.2200,0.6800,-9.7900,-0.0000,0.0625,0.1250,50.7500,-7.5625,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972370193,-0.2200,0.6900,-9.8000,-0.0625,0.3125,0.1250,50.7500,-7.5625,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972380193,-0.2300,0.6800,-9.8200,-0.0625,0.1250,-0.0000,51.0625,-8.0000,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972390193,-0.2200,0.6800,-9.8200,0.1875,0.0625,-0.0000,51.0625,-8.0000,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972400193,-0.2200,0.6800,-9.7600,0.0625,-0.0000,-0.0000,51.0625,-8.0000,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972410193,-0.2300,0.7000,-9.8000,-0.0625,-0.0000,-0.0000,51.0625,-8.0000,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972420193,-0.2300,0.7000,-9.8200,-0.0000,-0.0625,0.1250,51.0625,-8.0000,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972430193,-0.2100,0.7100,-9.8000,-0.1875,-0.0625,-0.0625,50.0625,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972440193,-0.2200,0.6900,-9.7900,-0.0000,-0.0625,-0.0625,50.0625,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972450193,-0.2400,0.6900,-9.7700,0.0625,-0.0625,0.1250,50.0625,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972460193,-0.2300,0.7100,-9.7900,0.0625,-0.0625,-0.0625,50.0625,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972470193,-0.2300,0.7100,-9.7900,-0.0625,-0.1250,-0.0000,50.0625,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972480193,-0.2300,0.7000,-9.8400,0.1875,0.1875,-0.0000,50.7500,-6.5625,42.8750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972490193,-0.2200,0.6800,-9.8000,-0.0625,-0.0625,-0.0625,50.7500,-6.5625,42.8750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972500193,-0.2300,0.7100,-9.8100,-0.0000,-0.0625,0.1875,50.7500,-6.5625,42.8750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972510193,-0.2300,0.6900,-9.7900,0.1250,-0.0000,-0.1250,50.7500,-6.5625,42.8750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972520193,-0.2200,0.6900,-9.8200,-0.0625,-0.0625,-0.0000,50.7500,-6.5625,42.8750,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972530193,-0.2300,0.7100,-9.8400,0.0625,0.0625,0.0625,50.3750,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972540193,-0.2300,0.6900,-9.8100,-0.0000,-0.0000,-0.0000,50.3750,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972550193,-0.2300,0.6900,-9.7900,-0.0000,0.0625,-0.0000,50.3750,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972560193,-0.2400,0.7000,-9.7800,-0.0625,0.1250,0.0625,50.3750,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972570193,-0.2300,0.7100,-9.8300,-0.1250,0.1250,0.0625,50.3750,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972580193,-0.2300,0.6700,-9.8300,0.0625,-0.1250,-0.0000,51.8750,-7.5625,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972590193,-0.2200,0.7100,-9.7700,0.3125,-0.0625,-0.0625,51.8750,-7.5625,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972600193,-0.2300,0.7000,-9.8000,-0.1875,-0.0000,-0.0625,51.8750,-7.5625,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972610193,-0.2100,0.6800,-9.7700,0.0625,-0.0000,0.0625,51.8750,-7.5625,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972620193,-0.2300,0.7100,-9.7900,-0.0625,-0.0000,-0.0625,51.8750,-7.5625,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972630193,-0.2100,0.7100,-9.8000,-0.0000,0.0625,-0.0625,50.7500,-7.5625,43.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972640193,-0.2100,0.6900,-9.8000,-0.0000,-0.1250,0.1250,50.7500,-7.5625,43.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972650193,-0.2200,0.6800,-9.8100,0.1875,0.0625,0.0625,50.7500,-7.5625,43.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972660193,-0.2300,0.6900,-9.8000,0.1250,0.0625,0.0625,50.7500,-7.5625,43.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972670193,-0.2100,0.7100,-9.7900,-0.2500,-0.0625,-0.0000,50.7500,-7.5625,43.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972680193,-0.2200,0.7000,-9.8000,-0.0625,-0.2500,-0.1250,50.7500,-7.5625,43.2500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972690193,-0.2300,0.6900,-9.8000,-0.0625,-0.2500,-0.1250,50.7500,-7.5625,43.2500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972700193,-0.2400,0.7500,-9.8200,0.0625,-0.0625,-0.1875,50.7500,-7.5625,43.2500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972710193,-0.2400,0.7000,-9.7900,-0.0625,-0.0625,0.1250,50.7500,-7.5625,43.2500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972720193,-0.2300,0.6900,-9.8100,-0.0625,-0.0000,0.0625,50.7500,-7.5625,43.2500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972730193,-0.2300,0.7100,-9.7900,-0.0625,-0.1250,0.1250,49.0000,-8.0000,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972740193,-0.2300,0.7000,-9.8000,0.0625,0.0625,-0.0625,49.0000,-8.0000,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972750193,-0.2300,0.7000,-9.7800,0.1250,0.1875,0.0625,49.0000,-8.0000,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972760193,-0.2300,0.6900,-9.7700,-0.0625,-0.0625,-0.1250,49.0000,-8.0000,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972770193,-0.2300,0.7100,-9.8100,0.0625,-0.0625,0.0625,49.0000,-8.0000,42.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972780193,-0.2300,0.6900,-9.8100,0.0625,-0.0625,0.0625,51.0625,-8.3750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972790193,-0.2300,0.7000,-9.8000,-0.0000,-0.0625,-0.0625,51.0625,-8.3750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972800193,-0.2300,0.7100,-9.8100,-0.0000,-0.1250,0.1250,51.0625,-8.3750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972810193,-0.2300,0.7100,-9.7900,-0.0000,-0.0000,-0.0000,51.0625,-8.3750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972820193,-0.2200,0.7100,-9.8000,0.0625,-0.0000,-0.0000,51.0625,-8.3750,41.7500,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972830193,-0.2300,0.6900,-9.8100,-0.0000,0.0625,-0.0625,50.5000,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972840193,-0.2000,0.6900,-9.8100,-0.1875,-0.0000,-0.0000,50.5000,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972850193,-0.2300,0.7200,-9.8300,0.0625,-0.1250,0.0625,50.5000,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972860193,-0.2400,0.7000,-9.8100,0.0625,-0.2500,0.0625,50.5000,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972870193,-0.2300,0.7100,-9.8100,-0.0000,0.0625,-0.0000,50.5000,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972880193,-0.2400,0.7000,-9.8100,-0.0000,0.0625,-0.0000,50.5000,-7.1875,42.1875,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972890193,-0.2300,0.7100,-9.8000,-0.1250,0.1875,-0.0000,50.3750,-8.0000,40.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972900193,-0.2200,0.7100,-9.8100,0.1250,0.1250,-0.0000,50.3750,-8.0000,40.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972910193,-0.2100,0.7000,-9.8100,0.1875,-0.1250,-0.0000,50.3750,-8.0000,40.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
3972920193,-0.2300,0.6900,-9.7900,0.0625,-0.0000,0.1875,50.3750,-8.0000,40.5625,26.0,1.1250,3.9375,85.3750,3,3,3,3
